ep_plastic,sigma_Ludwik_MPa,sigma_Swift_MPa,sigma_Voce_MPa
0.16326105666354185,1074.547750697292,1043.1592217002867,1000.7900353710379
0.16385300014118884,1075.1640137522943,1043.5552579499679,1000.9030231183576
0.16444494361883585,1075.7795713909338,1043.9502579970474,1001.0148904951167
0.16503688709648287,1076.3944269555855,1044.3442276386954,1001.1256486107515
0.16562883057412986,1077.008583760863,1044.7371726224878,1001.2353084645388
0.16622077405177688,1077.622045093948,1045.1290986469746,1001.3438809466883
0.16681271752942387,1078.2348142149124,1045.5200113622434,1001.4513768394236
0.16740466100707088,1078.8468943570394,1045.9099163704718,1001.5578068180533
0.16799660448471787,1079.458288727136,1046.298819226475,1001.6631814520315
0.1685885479623649,1080.0690005058432,1046.6867254382425,1001.7675112060068
0.1691804914400119,1080.6790328479394,1047.0736404674703,1001.870806440862
0.1697724349176589,1081.2883888826418,1047.459569730082,1001.9730774147424
0.1703643783953059,1081.8970717139014,1047.844518596746,1002.0743342840756
0.1709563218729529,1082.5050844206928,1048.2284923933823,1002.1745871045791
0.17154826535059992,1083.1124300573033,1048.6114964016654,1002.2738458322596
0.1721402088282469,1083.7191116536128,1048.9935358595162,1002.3721203244008
0.17273215230589392,1084.3251322153742,1049.3746159615914,1002.469420340544
0.17332409578354094,1084.930494724486,1049.7547418597621,1002.5657555434555
0.17391603926118793,1085.5352021392628,1050.133918663589,1002.6611355000871
0.17450798273883494,1086.139257394702,1050.512151440787,1002.7555696825261
0.17509992621648193,1086.7426634027456,1050.8894452176892,1002.8490674689361
0.17569186969412895,1087.3454230525379,1051.2658049796985,1002.9416381444879
0.17628381317177594,1087.9475392106813,1051.641235671737,1003.033290902282
0.17687575664942295,1088.5490147214869,1052.0157421986864,1003.1240348442615
0.17746770012706997,1089.1498524072213,1052.389329425826,1003.2138789821155
0.17805964360471696,1089.750055068351,1052.7620021792604,1003.3028322381749
0.17865158708236398,1090.3496254837821,1053.1337652463446,1003.390903446298
0.17924353056001097,1090.948566411098,1053.5046233761025,1003.4781013527474
0.17983547403765798,1091.546880586792,1053.874581279638,1003.5644346170598
0.18042741751530497,1092.1445707264977,1054.243643630544,1003.649911812904
0.181019360992952,1092.7416395252158,1054.6118150653026,1003.7345414289344
0.181611304470599,1093.3380896575386,1054.9791001836807,1003.8183318696331
0.182203247948246,1093.9339237778693,1055.345503549123,1003.9012914561439
0.182795191425893,1094.52914452064,1055.711029689135,1003.9834284271
0.18338713490354,1095.1237545005267,1056.0756830956661,1004.064750939441
0.18397907838118702,1095.7177563126597,1056.439468225482,1004.1452670692236
0.184571021858834,1096.3111525328322,1056.802389500538,1004.2249848124236
0.18516296533648102,1096.9039457177073,1057.164451308343,1004.3039120857295
0.18575490881412804,1097.4961384050187,1057.52565800232,1004.3820567273295
0.18634685229177503,1098.0877331137722,1057.886013902163,1004.459426497689
0.18693879576942204,1098.6787323444428,1058.2455232941886,1004.536029080322
0.18753073924706903,1099.269138579168,1058.6041904316808,1004.6118720825536
0.18812268272471605,1099.8589542819411,1058.9620195352354,1004.6869630362762
0.18871462620236304,1100.4481818988002,1059.3190147930964,1004.7613093986963
0.18930656968001006,1101.036823858014,1059.67518036149,1004.8349185530765
0.18989851315765707,1101.6248825702673,1060.0305203649534,1004.9077978094674
0.19049045663530406,1102.2123604288424,1060.38503889666,1004.9799544054349
0.19108240011295108,1102.7992598097971,1060.7387400187392,1005.0513955067775
0.19167434359059807,1103.3855830721432,1061.091627762594,1005.122128208239
0.19226628706824508,1103.971332558021,1061.4437061292128,1005.1921595342127
0.19285823054589207,1104.55651059287,1061.7949790894781,1005.2614964394389
0.1934501740235391,1105.1411194856003,1062.1454505844713,1005.330145809696
0.19404211750118608,1105.7251615287598,1062.4951245257728,1005.3981144624834
0.1946340609788331,1106.3086389987,1062.8440047957592,1005.4654091476997
0.1952260044564801,1106.8915541557385,1063.192095247897,1005.5320365483121
0.1958179479341271,1107.473909244321,1063.539399707031,1005.5980032810209
0.19640989141177412,1108.05570649318,1063.8859219696712,1005.6633158969155
0.1970018348894211,1108.6369481154916,1064.2316658042741,1005.727980882126
0.19759377836706812,1109.2176363090316,1064.5766349515222,1005.792004658467
0.1981857218447151,1109.7977732563268,1064.9208331245984,1005.855393584075
0.19877766532236213,1110.377361124807,1065.2642640094587,1005.9181539540405
0.19936960880000915,1110.9564020669545,1065.6069312650998,1005.9802920010325
