Zeit_s;Kraft_N;Weg_mm;Längenänderung (fein)_mm;Längenänderung (grob)_mm;Querdehnung_%;Verlängerung_mm;Spannung_MPa;Dehnung_%;Position_mm;Weg_F_mm;Weg_G_mm;Weg_Q_mm;_Zahl;Spannungszunahmegesdchwindigkeit_Nmm/s;Kraft dickenbezogen_MPa;Dehnung Ringzugversuch 53504_%;Spannung Ringzugversuch 53504_MPa;Spannung breitenbezogen (ISO 12311)_MPa;Position(invers)_µm;Wahrer Querschnitt_mm²;Wahre Spannung_N/mm²;Arbeit_Nmm
22;16645,750;0,584497;0,201000;0,000000;0,000000;0,201000;334,493;0,503;0,807748;40,200;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51970,001221;0,000000;0,000000;0,000000
22;16647,750;0,584768;0,201042;0,000000;0,000000;0,201042;334,533;0,503;0,808019;40,200;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51970,272064;0,000000;0,000000;0,000000
22;16649,500;0,585054;0,201202;0,000000;0,000000;0,201202;334,569;0,503;0,808304;40,200;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51970,558167;0,000000;0,000000;0,000000
22;16647,750;0,585345;0,201511;0,000000;0,000000;0,201511;334,533;0,504;0,808596;40,200;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51970,848083;0,000000;0,000000;0,000000
22;16655,250;0,585644;0,201672;0,000000;0,000000;0,201672;334,684;0,504;0,808895;40,200;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51971,149445;0,000000;0,000000;0,000000
22;16653,500;0,585934;0,201820;0,000000;0,000000;0,201820;334,649;0,505;0,809185;40,201;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51971,439362;0,000000;0,000000;0,000000
22;16657,250;0,586212;0,202152;0,000000;0,000000;0,202152;334,724;0,505;0,809463;40,201;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51971,717834;0,000000;0,000000;0,000000
22;16653,500;0,586474;0,202282;0,000000;0,000000;0,202282;334,649;0,506;0,809725;40,201;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51971,977234;0,000000;0,000000;0,000000
22;16657,250;0,586725;0,202343;0,000000;0,000000;0,202343;334,724;0,506;0,809976;40,201;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51972,229004;0,000000;0,000000;0,000000
22;16657,250;0,587001;0,202663;0,000000;0,000000;0,202663;334,724;0,507;0,810252;40,201;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51972,503662;0,000000;0,000000;0,000000
22;16659,250;0,587281;0,202862;0,000000;0,000000;0,202862;334,764;0,507;0,810532;40,202;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51972,785950;0,000000;0,000000;0,000000
22;16663,000;0,587564;0,203022;0,000000;0,000000;0,203022;334,840;0,508;0,810815;40,202;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51973,068237;0,000000;0,000000;0,000000
22;16663,000;0,587853;0,203293;0,000000;0,000000;0,203293;334,840;0,508;0,811104;40,202;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51973,358154;0,000000;0,000000;0,000000
22;16665,000;0,588141;0,203533;0,000000;0,000000;0,203533;334,880;0,509;0,811392;40,202;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51973,644257;0,000000;0,000000;0,000000
22;16665,000;0,588412;0,203590;0,000000;0,000000;0,203590;334,880;0,509;0,811663;40,202;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51973,915100;0,000000;0,000000;0,000000
22;16666,750;0,588693;0,203941;0,000000;0,000000;0,203941;334,915;0,510;0,811943;40,203;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51974,197388;0,000000;0,000000;0,000000
22;16665,000;0,588966;0,204132;0,000000;0,000000;0,204132;334,880;0,510;0,812217;40,203;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51974,472046;0,000000;0,000000;0,000000
22;16672,500;0,589235;0,204243;0,000000;0,000000;0,204243;335,031;0,511;0,812486;40,203;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51974,739075;0,000000;0,000000;0,000000
22;16668,750;0,589513;0,204670;0,000000;0,000000;0,204670;334,955;0,512;0,812764;40,203;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51975,017548;0,000000;0,000000;0,000000
22;16674,500;0,589789;0,204762;0,000000;0,000000;0,204762;335,071;0,512;0,813040;40,203;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51975,292206;0,000000;0,000000;0,000000
22;16670,750;0,590063;0,204884;0,000000;0,000000;0,204884;334,996;0,512;0,813314;40,204;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51975,566864;0,000000;0,000000;0,000000
22;16674,500;0,590334;0,205292;0,000000;0,000000;0,205292;335,071;0,513;0,813585;40,204;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51975,837708;0,000000;0,000000;0,000000
22;16674,500;0,590578;0,205353;0,000000;0,000000;0,205353;335,071;0,513;0,813829;40,204;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51976,081848;0,000000;0,000000;0,000000
22;16672,500;0,590822;0,205563;0,000000;0,000000;0,205563;335,031;0,514;0,814073;40,204;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51976,325989;0,000000;0,000000;0,000000
22;16676,500;0,591068;0,205883;0,000000;0,000000;0,205883;335,111;0,515;0,814319;40,205;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51976,573944;0,000000;0,000000;0,000000
22;16672,500;0,591319;0,205963;0,000000;0,000000;0,205963;335,031;0,515;0,814570;40,205;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51976,821899;0,000000;0,000000;0,000000
22;16674,500;0,591572;0,206142;0,000000;0,000000;0,206142;335,071;0,515;0,814823;40,205;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51977,077484;0,000000;0,000000;0,000000
22;16676,500;0,591830;0,206421;0,000000;0,000000;0,206421;335,111;0,516;0,815081;40,205;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51977,333069;0,000000;0,000000;0,000000
22;16676,500;0,592085;0,206593;0,000000;0,000000;0,206593;335,111;0,516;0,815336;40,205;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51977,588654;0,000000;0,000000;0,000000
22;16678,250;0,592343;0,206703;0,000000;0,000000;0,206703;335,146;0,517;0,815594;40,205;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51977,848053;0,000000;0,000000;0,000000
22;16680,250;0,592603;0,207073;0,000000;0,000000;0,207073;335,186;0,518;0,815854;40,206;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51978,107452;0,000000;0,000000;0,000000
22;16682,250;0,592851;0,207092;0,000000;0,000000;0,207092;335,227;0,518;0,816102;40,206;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51978,355408;0,000000;0,000000;0,000000
22;16678,250;0,593118;0,207283;0,000000;0,000000;0,207283;335,146;0,518;0,816369;40,206;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51978,622437;0,000000;0,000000;0,000000
23;16682,250;0,593392;0,207592;0,000000;0,000000;0,207592;335,227;0,519;0,816643;40,206;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51978,897095;0,000000;0,000000;0,000000
23;16684,000;0,593670;0,207722;0,000000;0,000000;0,207722;335,262;0,519;0,816921;40,206;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51979,175568;0,000000;0,000000;0,000000
23;16688,000;0,593964;0,207912;0,000000;0,000000;0,207912;335,342;0,520;0,817215;40,207;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51979,469299;0,000000;0,000000;0,000000
23;16693,750;0,594253;0,208183;0,000000;0,000000;0,208183;335,458;0,520;0,817504;40,207;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51979,759216;0,000000;0,000000;0,000000
23;16688,000;0,594539;0,208370;0,000000;0,000000;0,208370;335,342;0,521;0,817789;40,207;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51980,041504;0,000000;0,000000;0,000000
23;16691,750;0,594808;0,208542;0,000000;0,000000;0,208542;335,418;0,521;0,818058;40,207;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51980,312347;0,000000;0,000000;0,000000
23;16695,500;0,595079;0,208801;0,000000;0,000000;0,208801;335,493;0,522;0,818330;40,208;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51980,583191;0,000000;0,000000;0,000000
23;16695,500;0,595350;0,208923;0,000000;0,000000;0,208923;335,493;0,522;0,818601;40,208;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51980,854034;0,000000;0,000000;0,000000
23;16697,500;0,595635;0,209103;0,000000;0,000000;0,209103;335,533;0,523;0,818886;40,208;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51981,140137;0,000000;0,000000;0,000000
23;16697,500;0,595909;0,209381;0,000000;0,000000;0,209381;335,533;0,523;0,819160;40,208;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51981,414795;0,000000;0,000000;0,000000
23;16701,250;0,596192;0,209633;0,000000;0,000000;0,209633;335,608;0,524;0,819442;40,208;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51981,697083;0,000000;0,000000;0,000000
23;16701,250;0,596456;0,209713;0,000000;0,000000;0,209713;335,608;0,524;0,819707;40,208;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51981,960297;0,000000;0,000000;0,000000
23;16701,250;0,596730;0,209991;0,000000;0,000000;0,209991;335,608;0,525;0,819981;40,209;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51982,234955;0,000000;0,000000;0,000000
23;16705,250;0,596990;0,210182;0,000000;0,000000;0,210182;335,689;0,525;0,820240;40,209;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51982,494354;0,000000;0,000000;0,000000
23;16703,250;0,597240;0,210262;0,000000;0,000000;0,210262;335,649;0,526;0,820491;40,209;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51982,746124;0,000000;0,000000;0,000000
23;16703,250;0,597514;0,210541;0,000000;0,000000;0,210541;335,649;0,526;0,820765;40,209;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51983,016968;0,000000;0,000000;0,000000
23;16705,250;0,597797;0,210743;0,000000;0,000000;0,210743;335,689;0,527;0,821048;40,209;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51983,303070;0,000000;0,000000;0,000000
23;16707,000;0,598077;0,210991;0,000000;0,000000;0,210991;335,724;0,527;0,821328;40,210;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51983,581543;0,000000;0,000000;0,000000
23;16709,000;0,598346;0,211143;0,000000;0,000000;0,211143;335,764;0,528;0,821597;40,210;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51983,852386;0,000000;0,000000;0,000000
23;16707,000;0,598624;0,211441;0,000000;0,000000;0,211441;335,724;0,529;0,821875;40,210;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51984,127045;0,000000;0,000000;0,000000
23;16711,000;0,598882;0,211514;0,000000;0,000000;0,211514;335,804;0,529;0,822133;40,210;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51984,386444;0,000000;0,000000;0,000000
23;16711,000;0,599156;0,211700;0,000000;0,000000;0,211700;335,804;0,529;0,822407;40,210;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51984,661102;0,000000;0,000000;0,000000
23;16711,000;0,599438;0,212040;0,000000;0,000000;0,212040;335,804;0,530;0,822689;40,211;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51984,943390;0,000000;0,000000;0,000000
23;16712,750;0,599705;0,212120;0,000000;0,000000;0,212120;335,840;0,530;0,822956;40,211;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51985,210419;0,000000;0,000000;0,000000
23;16714,750;0,599992;0,212410;0,000000;0,000000;0,212410;335,880;0,531;0,823243;40,211;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51985,496521;0,000000;0,000000;0,000000
23;16720,500;0,600280;0,212643;0,000000;0,000000;0,212643;335,995;0,532;0,823531;40,211;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51985,782623;0,000000;0,000000;0,000000
23;16716,750;0,600544;0,212662;0,000000;0,000000;0,212662;335,920;0,532;0,823795;40,211;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51986,049652;0,000000;0,000000;0,000000
23;16716,750;0,600818;0,213051;0,000000;0,000000;0,213051;335,920;0,533;0,824069;40,212;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51986,320496;0,000000;0,000000;0,000000
23;16716,750;0,601087;0,213142;0,000000;0,000000;0,213142;335,920;0,533;0,824338;40,212;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51986,591339;0,000000;0,000000;0,000000
23;16718,500;0,601356;0,213360;0,000000;0,000000;0,213360;335,955;0,533;0,824607;40,212;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51986,862183;0,000000;0,000000;0,000000
23;16722,500;0,601627;0,213623;0,000000;0,000000;0,213623;336,035;0,534;0,824878;40,212;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51987,133026;0,000000;0,000000;0,000000
23;16718,500;0,601892;0,213871;0,000000;0,000000;0,213871;335,955;0,535;0,825143;40,213;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51987,396240;0,000000;0,000000;0,000000
23;16720,500;0,602165;0,214031;0,000000;0,000000;0,214031;335,995;0,535;0,825416;40,213;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51987,670898;0,000000;0,000000;0,000000
23;16720,500;0,602432;0,214272;0,000000;0,000000;0,214272;335,995;0,536;0,825683;40,213;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51987,937927;0,000000;0,000000;0,000000
23;16720,500;0,602692;0,214493;0,000000;0,000000;0,214493;335,995;0,536;0,825943;40,213;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51988,197327;0,000000;0,000000;0,000000
23;16724,250;0,602943;0,214722;0,000000;0,000000;0,214722;336,071;0,537;0,826194;40,213;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51988,449097;0,000000;0,000000;0,000000
23;16720,500;0,603184;0,214943;0,000000;0,000000;0,214943;335,995;0,537;0,826435;40,214;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51988,689423;0,000000;0,000000;0,000000
23;16724,250;0,603428;0,215130;0,000000;0,000000;0,215130;336,071;0,538;0,826679;40,214;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51988,933563;0,000000;0,000000;0,000000
23;16724,250;0,603670;0,215290;0,000000;0,000000;0,215290;336,071;0,538;0,826921;40,214;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51989,173889;0,000000;0,000000;0,000000
23;16728,000;0,603923;0,215492;0,000000;0,000000;0,215492;336,146;0,539;0,827174;40,214;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51989,429474;0,000000;0,000000;0,000000
23;16724,250;0,604183;0,215752;0,000000;0,000000;0,215752;336,071;0,539;0,827434;40,214;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51989,688873;0,000000;0,000000;0,000000
23;16726,250;0,604450;0,215900;0,000000;0,000000;0,215900;336,111;0,540;0,827701;40,215;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51989,955902;0,000000;0,000000;0,000000
23;16726,250;0,604708;0,216141;0,000000;0,000000;0,216141;336,111;0,540;0,827958;40,215;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51990,211487;0,000000;0,000000;0,000000
23;16728,000;0,604958;0,216373;0,000000;0,000000;0,216373;336,146;0,541;0,828209;40,215;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51990,463257;0,000000;0,000000;0,000000
23;16728,000;0,605200;0,216522;0,000000;0,000000;0,216522;336,146;0,541;0,828451;40,215;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51990,703583;0,000000;0,000000;0,000000
23;16726,250;0,605439;0,216763;0,000000;0,000000;0,216763;336,111;0,542;0,828690;40,215;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51990,943909;0,000000;0,000000;0,000000
23;16730,000;0,605686;0,216930;0,000000;0,000000;0,216930;336,186;0,542;0,828937;40,216;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51991,191864;0,000000;0,000000;0,000000
23;16730,000;0,605934;0,217041;0,000000;0,000000;0,217041;336,186;0,543;0,829185;40,216;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51991,439819;0,000000;0,000000;0,000000
23;16730,000;0,606201;0,217293;0,000000;0,000000;0,217293;336,186;0,543;0,829452;40,216;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51991,706848;0,000000;0,000000;0,000000
23;16732,000;0,606470;0,217510;0,000000;0,000000;0,217510;336,226;0,544;0,829721;40,216;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51991,973877;0,000000;0,000000;0,000000
24;16733,750;0,606725;0,217712;0,000000;0,000000;0,217712;336,262;0,544;0,829976;40,216;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51992,229462;0,000000;0,000000;0,000000
24;16730,000;0,606969;0,217911;0,000000;0,000000;0,217911;336,186;0,545;0,830220;40,217;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51992,473602;0,000000;0,000000;0,000000
24;16733,750;0,607204;0,218201;0,000000;0,000000;0,218201;336,262;0,546;0,830455;40,217;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51992,710114;0,000000;0,000000;0,000000
24;16735,750;0,607441;0,218300;0,000000;0,000000;0,218300;336,302;0,546;0,830692;40,217;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51992,946625;0,000000;0,000000;0,000000
24;16732,000;0,607665;0,218472;0,000000;0,000000;0,218472;336,226;0,546;0,830916;40,217;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51993,167877;0,000000;0,000000;0,000000
24;16732,000;0,607906;0,218681;0,000000;0,000000;0,218681;336,226;0,547;0,831157;40,217;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51993,412018;0,000000;0,000000;0,000000
24;16733,750;0,608150;0,218872;0,000000;0,000000;0,218872;336,262;0,547;0,831401;40,218;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51993,656158;0,000000;0,000000;0,000000
24;16737,750;0,608399;0,219021;0,000000;0,000000;0,219021;336,342;0,548;0,831650;40,218;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51993,904114;0,000000;0,000000;0,000000
24;16733,750;0,608666;0,219303;0,000000;0,000000;0,219303;336,262;0,548;0,831917;40,218;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51994,171143;0,000000;0,000000;0,000000
24;16739,500;0,608910;0,219490;0,000000;0,000000;0,219490;336,377;0,549;0,832161;40,218;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51994,415283;0,000000;0,000000;0,000000
24;16739,500;0,609156;0,219601;0,000000;0,000000;0,219601;336,377;0,549;0,832407;40,218;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51994,659424;0,000000;0,000000;0,000000
24;16735,750;0,609404;0,219940;0,000000;0,000000;0,219940;336,302;0,550;0,832655;40,219;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51994,907379;0,000000;0,000000;0,000000
24;16741,500;0,609646;0,220062;0,000000;0,000000;0,220062;336,417;0,550;0,832897;40,219;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51995,151520;0,000000;0,000000;0,000000
24;16741,500;0,609892;0,220211;0,000000;0,000000;0,220211;336,417;0,551;0,833143;40,219;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51995,395660;0,000000;0,000000;0,000000
24;16741,500;0,610150;0,220551;0,000000;0,000000;0,220551;336,417;0,551;0,833401;40,219;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51995,655060;0,000000;0,000000;0,000000
24;16745,250;0,610410;0,220573;0,000000;0,000000;0,220573;336,493;0,551;0,833661;40,219;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51995,914459;0,000000;0,000000;0,000000
24;16745,250;0,610690;0,220791;0,000000;0,000000;0,220791;336,493;0,552;0,833941;40,220;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51996,196747;0,000000;0,000000;0,000000
24;16749,250;0,610971;0,221043;0,000000;0,000000;0,221043;336,573;0,553;0,834222;40,220;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51996,475220;0,000000;0,000000;0,000000
24;16747,250;0,611219;0,221241;0,000000;0,000000;0,221241;336,533;0,553;0,834470;40,220;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51996,723175;0,000000;0,000000;0,000000
24;16749,250;0,611466;0,221451;0,000000;0,000000;0,221451;336,573;0,554;0,834716;40,220;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51996,971130;0,000000;0,000000;0,000000
24;16751,000;0,611719;0,221642;0,000000;0,000000;0,221642;336,608;0,554;0,834970;40,220;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51997,222900;0,000000;0,000000;0,000000
24;16747,250;0,611963;0,221783;0,000000;0,000000;0,221783;336,533;0,554;0,835214;40,221;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51997,467041;0,000000;0,000000;0,000000
24;16753,000;0,612223;0,222023;0,000000;0,000000;0,222023;336,648;0,555;0,835473;40,221;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51997,726440;0,000000;0,000000;0,000000
24;16751,000;0,612487;0,222233;0,000000;0,000000;0,222233;336,608;0,556;0,835738;40,221;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51997,993469;0,000000;0,000000;0,000000
24;16755,000;0,612756;0,222382;0,000000;0,000000;0,222382;336,689;0,556;0,836007;40,221;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51998,260498;0,000000;0,000000;0,000000
24;16753,000;0,613018;0,222591;0,000000;0,000000;0,222591;336,648;0,556;0,836269;40,221;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51998,523712;0,000000;0,000000;0,000000
24;16756,750;0,613274;0,222843;0,000000;0,000000;0,222843;336,724;0,557;0,836525;40,222;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51998,779297;0,000000;0,000000;0,000000
24;16758,750;0,613536;0,223003;0,000000;0,000000;0,223003;336,764;0,558;0,836787;40,222;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51999,038696;0,000000;0,000000;0,000000
24;16756,750;0,613796;0,223190;0,000000;0,000000;0,223190;336,724;0,558;0,837047;40,222;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51999,301910;0,000000;0,000000;0,000000
24;16756,750;0,614060;0,223480;0,000000;0,000000;0,223480;336,724;0,559;0,837311;40,222;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51999,565125;0,000000;0,000000;0,000000
24;16758,750;0,614325;0,223621;0,000000;0,000000;0,223621;336,764;0,559;0,837576;40,222;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-51999,828339;0,000000;0,000000;0,000000
24;16760,750;0,614608;0,223793;0,000000;0,000000;0,223793;336,804;0,560;0,837858;40,223;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52000,110626;0,000000;0,000000;0,000000
24;16766,500;0,614892;0,224102;0,000000;0,000000;0,224102;336,920;0,560;0,838143;40,223;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52000,396729;0,000000;0,000000;0,000000
24;16762,500;0,615166;0,224243;0,000000;0,000000;0,224243;336,839;0,561;0,838417;40,223;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52000,671387;0,000000;0,000000;0,000000
24;16766,500;0,615433;0,224411;0,000000;0,000000;0,224411;336,920;0,561;0,838684;40,223;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52000,938416;0,000000;0,000000;0,000000
24;16764,500;0,615693;0,224800;0,000000;0,000000;0,224800;336,879;0,562;0,838944;40,224;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52001,197815;0,000000;0,000000;0,000000
24;16766,500;0,615946;0,224823;0,000000;0,000000;0,224823;336,920;0,562;0,839197;40,224;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52001,449585;0,000000;0,000000;0,000000
24;16768,250;0,616210;0,225063;0,000000;0,000000;0,225063;336,955;0,563;0,839461;40,224;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52001,716614;0,000000;0,000000;0,000000
24;16766,500;0,616468;0,225403;0,000000;0,000000;0,225403;336,920;0,564;0,839719;40,224;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52001,972198;0,000000;0,000000;0,000000
24;16768,250;0,616719;0,225552;0,000000;0,000000;0,225552;336,955;0,564;0,839970;40,224;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52002,223969;0,000000;0,000000;0,000000
24;16766,500;0,616974;0,225670;0,000000;0,000000;0,225670;336,920;0,564;0,840225;40,224;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52002,479553;0,000000;0,000000;0,000000
24;16770,250;0,617227;0,226051;0,000000;0,000000;0,226051;336,995;0,565;0,840478;40,225;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52002,731323;0,000000;0,000000;0,000000
24;16768,250;0,617469;0,226120;0,000000;0,000000;0,226120;336,955;0,565;0,840720;40,225;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52002,971649;0,000000;0,000000;0,000000
24;16766,500;0,617706;0,226280;0,000000;0,000000;0,226280;336,920;0,566;0,840957;40,225;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-52003,211975;0,000000;0,000000;0,000000
