Zeit_s;Kraft_N;Weg_mm;Längenänderung (fein)_mm;Längenänderung (grob)_mm;Querdehnung_%;Verlängerung_mm;Stress_MPa;Strain_%;Position_mm;Weg_F_mm;Weg_G_mm;Weg_Q_mm;_Zahl;Spannungszunahmegesdchwindigkeit_Nmm/s;Kraft dickenbezogen_MPa;Dehnung Ringzugversuch 53504_%;Spannung Ringzugversuch 53504_MPa;Spannung breitenbezogen (ISO 12311)_MPa;Position(invers)_µm;Wahrer Querschnitt_mm²;Wahre Spannung_N/mm²;Arbeit_Nmm
11;13168.750;0.350051;0.077030;0.000000;0.000000;0.077030;662.703;0.308;0.348232;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5656.136036;0.000000;0.000000;0.000000
11;13191.750;0.350562;0.077120;0.000000;0.000000;0.077120;663.860;0.309;0.348742;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5655.625343;0.000000;0.000000;0.000000
11;13212.750;0.351080;0.077200;0.000000;0.000000;0.077200;664.917;0.309;0.349260;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5655.107498;0.000000;0.000000;0.000000
11;13234.000;0.351618;0.077379;0.000000;0.000000;0.077379;665.986;0.310;0.349798;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5654.569626;0.000000;0.000000;0.000000
11;13253.000;0.352144;0.077509;0.000000;0.000000;0.077509;666.942;0.310;0.350325;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5654.042721;0.000000;0.000000;0.000000
11;13274.250;0.352660;0.077629;0.000000;0.000000;0.077629;668.012;0.311;0.350840;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5653.527737;0.000000;0.000000;0.000000
11;13293.250;0.353193;0.077789;0.000000;0.000000;0.077789;668.968;0.311;0.351374;25.072;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5652.994156;0.000000;0.000000;0.000000
11;13318.250;0.353736;0.077909;0.000000;0.000000;0.077909;670.226;0.312;0.351916;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5652.451515;0.000000;0.000000;0.000000
11;13335.500;0.354272;0.077999;0.000000;0.000000;0.077999;671.094;0.312;0.352452;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5651.915550;0.000000;0.000000;0.000000
11;13356.500;0.354782;0.078199;0.000000;0.000000;0.078199;672.151;0.313;0.352963;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5651.404858;0.000000;0.000000;0.000000
11;13377.500;0.355311;0.078360;0.000000;0.000000;0.078360;673.208;0.314;0.353492;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5650.876045;0.000000;0.000000;0.000000
11;13396.750;0.355845;0.078449;0.000000;0.000000;0.078449;674.176;0.314;0.354025;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5650.342464;0.000000;0.000000;0.000000
11;13419.750;0.356376;0.078619;0.000000;0.000000;0.078619;675.334;0.315;0.354557;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5649.811268;0.000000;0.000000;0.000000
12;13440.750;0.356869;0.078730;0.000000;0.000000;0.078730;676.391;0.315;0.355049;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5649.318695;0.000000;0.000000;0.000000
12;13462.000;0.357372;0.078840;0.000000;0.000000;0.078840;677.460;0.315;0.355553;25.073;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5648.814678;0.000000;0.000000;0.000000
12;13481.000;0.357904;0.078989;0.000000;0.000000;0.078989;678.416;0.316;0.356084;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5648.283482;0.000000;0.000000;0.000000
12;13498.250;0.358424;0.079170;0.000000;0.000000;0.079170;679.284;0.317;0.356604;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5647.763729;0.000000;0.000000;0.000000
12;13521.250;0.358918;0.079189;0.000000;0.000000;0.079189;680.442;0.317;0.357099;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5647.268772;0.000000;0.000000;0.000000
12;13540.500;0.359429;0.079380;0.000000;0.000000;0.079380;681.410;0.318;0.357610;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5646.758080;0.000000;0.000000;0.000000
12;13561.500;0.359953;0.079439;0.000000;0.000000;0.079439;682.467;0.318;0.358134;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5646.233559;0.000000;0.000000;0.000000
12;13578.750;0.360469;0.079649;0.000000;0.000000;0.079649;683.335;0.319;0.358649;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5645.718575;0.000000;0.000000;0.000000
12;13599.750;0.360950;0.079710;0.000000;0.000000;0.079710;684.392;0.319;0.359130;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5645.237446;0.000000;0.000000;0.000000
12;13617.000;0.361438;0.079819;0.000000;0.000000;0.079819;685.260;0.319;0.359618;25.074;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5644.749641;0.000000;0.000000;0.000000
12;13640.000;0.361951;0.079939;0.000000;0.000000;0.079939;686.418;0.320;0.360131;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5644.236565;0.000000;0.000000;0.000000
12;13653.500;0.362448;0.080040;0.000000;0.000000;0.080040;687.097;0.320;0.360628;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5643.739223;0.000000;0.000000;0.000000
12;13678.250;0.362938;0.080240;0.000000;0.000000;0.080240;688.343;0.321;0.361119;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5643.249035;0.000000;0.000000;0.000000
12;13697.500;0.363437;0.080330;0.000000;0.000000;0.080330;689.311;0.321;0.361618;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5642.749786;0.000000;0.000000;0.000000
12;13720.500;0.363962;0.080519;0.000000;0.000000;0.080519;690.469;0.322;0.362142;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5642.225266;0.000000;0.000000;0.000000
12;13737.750;0.364484;0.080650;0.000000;0.000000;0.080650;691.337;0.323;0.362664;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5641.703129;0.000000;0.000000;0.000000
12;13755.000;0.364963;0.080740;0.000000;0.000000;0.080740;692.205;0.323;0.363143;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5641.224384;0.000000;0.000000;0.000000
12;13774.000;0.365448;0.080839;0.000000;0.000000;0.080839;693.161;0.323;0.363629;25.075;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5640.738964;0.000000;0.000000;0.000000
12;13793.250;0.365952;0.080959;0.000000;0.000000;0.080959;694.130;0.324;0.364133;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5640.234947;0.000000;0.000000;0.000000
12;13818.250;0.366481;0.081070;0.000000;0.000000;0.081070;695.388;0.324;0.364662;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5639.706135;0.000000;0.000000;0.000000
12;13833.500;0.366987;0.081249;0.000000;0.000000;0.081249;696.155;0.325;0.365168;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5639.199734;0.000000;0.000000;0.000000
12;13858.500;0.367500;0.081360;0.000000;0.000000;0.081360;697.413;0.326;0.365681;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5638.686657;0.000000;0.000000;0.000000
12;13877.500;0.368032;0.081511;0.000000;0.000000;0.081511;698.370;0.326;0.366212;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5638.155460;0.000000;0.000000;0.000000
12;13898.500;0.368595;0.081629;0.000000;0.000000;0.081629;699.426;0.327;0.366775;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5637.592316;0.000000;0.000000;0.000000
12;13921.500;0.369115;0.081770;0.000000;0.000000;0.081770;700.584;0.327;0.367295;25.076;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5637.072563;0.000000;0.000000;0.000000
12;13940.750;0.369635;0.081869;0.000000;0.000000;0.081869;701.553;0.328;0.367815;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5636.552811;0.000000;0.000000;0.000000
12;13960.000;0.370145;0.082020;0.000000;0.000000;0.082020;702.521;0.328;0.368326;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5636.042118;0.000000;0.000000;0.000000
12;13981.000;0.370667;0.082170;0.000000;0.000000;0.082170;703.578;0.329;0.368848;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5635.519981;0.000000;0.000000;0.000000
12;14002.000;0.371167;0.082211;0.000000;0.000000;0.082211;704.635;0.329;0.369347;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5635.020256;0.000000;0.000000;0.000000
12;14019.250;0.371682;0.082329;0.000000;0.000000;0.082329;705.503;0.329;0.369863;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5634.505272;0.000000;0.000000;0.000000
12;14044.250;0.372220;0.082520;0.000000;0.000000;0.082520;706.761;0.330;0.370401;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5633.966923;0.000000;0.000000;0.000000
12;14063.250;0.372751;0.082560;0.000000;0.000000;0.082560;707.717;0.330;0.370932;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5633.435726;0.000000;0.000000;0.000000
12;14080.500;0.373271;0.082760;0.000000;0.000000;0.082760;708.585;0.331;0.371452;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5632.915974;0.000000;0.000000;0.000000
12;14101.750;0.373789;0.082809;0.000000;0.000000;0.082809;709.655;0.331;0.371969;25.077;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5632.398605;0.000000;0.000000;0.000000
12;14124.750;0.374325;0.082911;0.000000;0.000000;0.082911;710.812;0.332;0.372505;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5631.862640;0.000000;0.000000;0.000000
12;14141.750;0.374886;0.083090;0.000000;0.000000;0.083090;711.668;0.332;0.373066;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5631.301880;0.000000;0.000000;0.000000
12;14166.750;0.375408;0.083189;0.000000;0.000000;0.083189;712.926;0.333;0.373588;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5630.779743;0.000000;0.000000;0.000000
12;14186.000;0.375932;0.083300;0.000000;0.000000;0.083300;713.895;0.333;0.374113;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5630.255222;0.000000;0.000000;0.000000
12;14207.000;0.376468;0.083439;0.000000;0.000000;0.083439;714.951;0.334;0.374648;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5629.719257;0.000000;0.000000;0.000000
12;14226.250;0.376997;0.083509;0.000000;0.000000;0.083509;715.920;0.334;0.375177;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5629.190445;0.000000;0.000000;0.000000
12;14245.250;0.377494;0.083660;0.000000;0.000000;0.083660;716.876;0.335;0.375674;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5628.693104;0.000000;0.000000;0.000000
12;14262.500;0.377991;0.083790;0.000000;0.000000;0.083790;717.744;0.335;0.376171;25.078;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5628.196239;0.000000;0.000000;0.000000
12;14283.500;0.378511;0.083879;0.000000;0.000000;0.083879;718.801;0.336;0.376691;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5627.676487;0.000000;0.000000;0.000000
12;14308.500;0.379040;0.084030;0.000000;0.000000;0.084030;720.059;0.336;0.377220;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5627.147675;0.000000;0.000000;0.000000
12;14325.750;0.379551;0.084110;0.000000;0.000000;0.084110;720.927;0.337;0.377731;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5626.636505;0.000000;0.000000;0.000000
12;14345.000;0.380084;0.084230;0.000000;0.000000;0.084230;721.896;0.337;0.378265;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5626.103401;0.000000;0.000000;0.000000
12;14366.000;0.380615;0.084440;0.000000;0.000000;0.084440;722.953;0.338;0.378796;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5625.571728;0.000000;0.000000;0.000000
12;14383.250;0.381135;0.084490;0.000000;0.000000;0.084490;723.821;0.338;0.379316;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5625.051975;0.000000;0.000000;0.000000
12;14404.250;0.381630;0.084610;0.000000;0.000000;0.084610;724.878;0.339;0.379810;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5624.557495;0.000000;0.000000;0.000000
12;14427.250;0.382127;0.084681;0.000000;0.000000;0.084681;726.035;0.339;0.380307;25.079;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5624.060154;0.000000;0.000000;0.000000
13;14438.750;0.382635;0.084860;0.000000;0.000000;0.084860;726.614;0.340;0.380816;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5623.551846;0.000000;0.000000;0.000000
13;14463.750;0.383139;0.084930;0.000000;0.000000;0.084930;727.872;0.340;0.381320;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5623.047829;0.000000;0.000000;0.000000
13;14481.000;0.383648;0.085079;0.000000;0.000000;0.085079;728.740;0.340;0.381828;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5622.539520;0.000000;0.000000;0.000000
13;14502.000;0.384163;0.085180;0.000000;0.000000;0.085180;729.797;0.341;0.382344;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5622.024059;0.000000;0.000000;0.000000
13;14521.250;0.384717;0.085350;0.000000;0.000000;0.085350;730.766;0.341;0.382898;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5621.469975;0.000000;0.000000;0.000000
13;14544.250;0.385269;0.085480;0.000000;0.000000;0.085480;731.923;0.342;0.383449;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5620.918274;0.000000;0.000000;0.000000
13;14567.000;0.385805;0.085619;0.000000;0.000000;0.085619;733.068;0.343;0.383985;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5620.382309;0.000000;0.000000;0.000000
13;14586.250;0.386331;0.085711;0.000000;0.000000;0.085711;734.037;0.343;0.384512;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5619.855881;0.000000;0.000000;0.000000
13;14607.250;0.386869;0.085850;0.000000;0.000000;0.085850;735.093;0.343;0.385050;25.080;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5619.317532;0.000000;0.000000;0.000000
13;14622.750;0.387408;0.085989;0.000000;0.000000;0.085989;735.873;0.344;0.385588;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5618.779659;0.000000;0.000000;0.000000
13;14643.750;0.387921;0.086081;0.000000;0.000000;0.086081;736.930;0.344;0.386101;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5618.266582;0.000000;0.000000;0.000000
13;14663.000;0.388436;0.086260;0.000000;0.000000;0.086260;737.899;0.345;0.386616;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5617.751598;0.000000;0.000000;0.000000
13;14685.750;0.388976;0.086390;0.000000;0.000000;0.086390;739.044;0.346;0.387157;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5617.210865;0.000000;0.000000;0.000000
13;14707.000;0.389503;0.086529;0.000000;0.000000;0.086529;740.113;0.346;0.387683;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5616.684437;0.000000;0.000000;0.000000
13;14724.250;0.390018;0.086700;0.000000;0.000000;0.086700;740.981;0.347;0.388199;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5616.168976;0.000000;0.000000;0.000000
13;14743.250;0.390540;0.086760;0.000000;0.000000;0.086760;741.938;0.347;0.388721;25.081;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5615.646839;0.000000;0.000000;0.000000
13;14766.250;0.391078;0.086939;0.000000;0.000000;0.086939;743.095;0.348;0.389259;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5615.108967;0.000000;0.000000;0.000000
13;14783.500;0.391607;0.087049;0.000000;0.000000;0.087049;743.963;0.348;0.389788;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5614.579678;0.000000;0.000000;0.000000
13;14800.750;0.392120;0.087120;0.000000;0.000000;0.087120;744.831;0.349;0.390301;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5614.066601;0.000000;0.000000;0.000000
13;14823.750;0.392656;0.087240;0.000000;0.000000;0.087240;745.989;0.349;0.390837;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5613.531113;0.000000;0.000000;0.000000
13;14841.000;0.393203;0.087389;0.000000;0.000000;0.087389;746.857;0.350;0.391384;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5612.983704;0.000000;0.000000;0.000000
13;14864.000;0.393744;0.087440;0.000000;0.000000;0.087440;748.014;0.350;0.391924;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5612.443447;0.000000;0.000000;0.000000
13;14881.250;0.394270;0.087639;0.000000;0.000000;0.087639;748.882;0.351;0.392451;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5611.916542;0.000000;0.000000;0.000000
13;14904.250;0.394795;0.087700;0.000000;0.000000;0.087700;750.040;0.351;0.392975;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5611.392498;0.000000;0.000000;0.000000
13;14921.500;0.395340;0.087839;0.000000;0.000000;0.087839;750.908;0.351;0.393520;25.082;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5610.847473;0.000000;0.000000;0.000000
13;14940.750;0.395869;0.087950;0.000000;0.000000;0.087950;751.876;0.352;0.394049;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5610.318184;0.000000;0.000000;0.000000
13;14961.750;0.396382;0.088100;0.000000;0.000000;0.088100;752.933;0.352;0.394562;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5609.805584;0.000000;0.000000;0.000000
13;14980.750;0.396911;0.088190;0.000000;0.000000;0.088190;753.889;0.353;0.395091;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5609.276295;0.000000;0.000000;0.000000
13;14994.250;0.397449;0.088320;0.000000;0.000000;0.088320;754.569;0.353;0.395629;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5608.738422;0.000000;0.000000;0.000000
13;15019.250;0.397969;0.088440;0.000000;0.000000;0.088440;755.827;0.354;0.396149;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5608.218670;0.000000;0.000000;0.000000
13;15036.500;0.398475;0.088619;0.000000;0.000000;0.088619;756.695;0.355;0.396655;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5607.712269;0.000000;0.000000;0.000000
13;15055.500;0.398986;0.088699;0.000000;0.000000;0.088699;757.651;0.355;0.397166;25.083;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5607.201576;0.000000;0.000000;0.000000
13;15072.750;0.399512;0.088881;0.000000;0.000000;0.088881;758.519;0.356;0.397693;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5606.674671;0.000000;0.000000;0.000000
13;15092.000;0.400025;0.088959;0.000000;0.000000;0.088959;759.488;0.356;0.398206;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5606.162071;0.000000;0.000000;0.000000
13;15111.000;0.400529;0.089109;0.000000;0.000000;0.089109;760.444;0.357;0.398710;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5605.658054;0.000000;0.000000;0.000000
13;15130.250;0.401047;0.089211;0.000000;0.000000;0.089211;761.413;0.357;0.399227;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5605.140209;0.000000;0.000000;0.000000
13;15153.250;0.401594;0.089390;0.000000;0.000000;0.089390;762.570;0.358;0.399775;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5604.593277;0.000000;0.000000;0.000000
13;15166.750;0.402102;0.089439;0.000000;0.000000;0.089439;763.250;0.358;0.400283;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5604.084969;0.000000;0.000000;0.000000
13;15182.000;0.402604;0.089689;0.000000;0.000000;0.089689;764.017;0.359;0.400785;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5603.583336;0.000000;0.000000;0.000000
13;15205.000;0.403113;0.089779;0.000000;0.000000;0.089779;765.175;0.359;0.401293;25.084;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5603.074551;0.000000;0.000000;0.000000
13;15220.250;0.403641;0.089930;0.000000;0.000000;0.089930;765.942;0.360;0.401822;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5602.545738;0.000000;0.000000;0.000000
13;15241.250;0.404157;0.090069;0.000000;0.000000;0.090069;766.999;0.360;0.402337;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5602.030277;0.000000;0.000000;0.000000
13;15258.500;0.404674;0.090200;0.000000;0.000000;0.090200;767.867;0.361;0.402855;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5601.512909;0.000000;0.000000;0.000000
13;15277.750;0.405210;0.090300;0.000000;0.000000;0.090300;768.836;0.361;0.403391;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5600.976944;0.000000;0.000000;0.000000
13;15295.000;0.405767;0.090469;0.000000;0.000000;0.090469;769.704;0.362;0.403947;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5600.420952;0.000000;0.000000;0.000000
13;15314.250;0.406295;0.090570;0.000000;0.000000;0.090570;770.672;0.362;0.404476;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5599.891663;0.000000;0.000000;0.000000
13;15333.250;0.406811;0.090729;0.000000;0.000000;0.090729;771.629;0.363;0.404991;25.085;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5599.376678;0.000000;0.000000;0.000000
13;15350.500;0.407337;0.090860;0.000000;0.000000;0.090860;772.497;0.364;0.405518;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5598.849773;0.000000;0.000000;0.000000
13;15365.750;0.407846;0.090950;0.000000;0.000000;0.090950;773.264;0.364;0.406026;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5598.341465;0.000000;0.000000;0.000000
13;15383.000;0.408361;0.091110;0.000000;0.000000;0.091110;774.132;0.365;0.406542;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5597.826004;0.000000;0.000000;0.000000
14;15398.500;0.408863;0.091219;0.000000;0.000000;0.091219;774.912;0.365;0.407043;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5597.324371;0.000000;0.000000;0.000000
14;15417.500;0.409392;0.091351;0.000000;0.000000;0.091351;775.868;0.365;0.407572;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5596.795559;0.000000;0.000000;0.000000
14;15436.750;0.409932;0.091530;0.000000;0.000000;0.091530;776.837;0.366;0.408113;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5596.255302;0.000000;0.000000;0.000000
14;15450.250;0.410441;0.091589;0.000000;0.000000;0.091589;777.516;0.366;0.408621;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5595.746517;0.000000;0.000000;0.000000
14;15467.500;0.410954;0.091759;0.000000;0.000000;0.091759;778.385;0.367;0.409134;25.086;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5595.233440;0.000000;0.000000;0.000000
14;15484.750;0.411480;0.091949;0.000000;0.000000;0.091949;779.253;0.368;0.409661;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5594.707012;0.000000;0.000000;0.000000
14;15501.750;0.412002;0.092089;0.000000;0.000000;0.092089;780.108;0.368;0.410183;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5594.184875;0.000000;0.000000;0.000000
14;15519.000;0.412518;0.092190;0.000000;0.000000;0.092190;780.976;0.369;0.410698;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5593.669415;0.000000;0.000000;0.000000
14;15530.500;0.413010;0.092400;0.000000;0.000000;0.092400;781.555;0.370;0.411191;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5593.176842;0.000000;0.000000;0.000000
14;15547.750;0.413505;0.092470;0.000000;0.000000;0.092470;782.423;0.370;0.411685;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5592.682362;0.000000;0.000000;0.000000
14;15567.000;0.414018;0.092800;0.000000;0.000000;0.092800;783.392;0.371;0.412199;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5592.169285;0.000000;0.000000;0.000000
14;15582.250;0.414476;0.092730;0.000000;0.000000;0.092730;784.159;0.371;0.412657;25.087;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5591.711044;0.000000;0.000000;0.000000
14;15595.750;0.414948;0.092909;0.000000;0.000000;0.092909;784.839;0.372;0.413129;25.088;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5591.238976;0.000000;0.000000;0.000000
14;15611.000;0.415420;0.093060;0.000000;0.000000;0.093060;785.606;0.372;0.413601;25.088;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5590.766907;0.000000;0.000000;0.000000
14;15622.500;0.415913;0.093130;0.000000;0.000000;0.093130;786.185;0.373;0.414093;25.088;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;5590.274334;0.000000;0.000000;0.000000
